(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	Values[scaling].InitialValue
0	0	400	5e-06	0.4	0.000160422	0.0952576	0.000614477	0.0001	0.44153	0.0864783	10	0.001
0	0	400	5e-06	0.4	0.000168043	0.0936724	0.000644503	0.0001	0.416284	0.0850395	10	0.001
0	0	400	5e-06	0.4	0.000176027	0.0920411	0.000675687	0.0001	0.392407	0.0835587	10	0.001
0	0	400	5e-06	0.4	0.00018439	0.0903654	0.000708016	0.0001	0.36984	0.0820377	10	0.001
0	0	400	5e-06	0.4	0.00019315	0.0886478	0.000741474	0.0001	0.348521	0.0804786	10	0.001
0	0	400	5e-06	0.4	0.000202326	0.0868908	0.000776032	0.0001	0.328393	0.0788838	10	0.001
0	0	400	5e-06	0.4	0.000211939	0.0850977	0.000811655	0.0001	0.309399	0.0772562	10	0.001
0	0	400	5e-06	0.4	0.000222008	0.0832719	0.000848298	0.0001	0.291484	0.0755989	10	0.001
0	0	400	5e-06	0.4	0.000232555	0.0814173	0.000885905	0.0001	0.274594	0.0739154	10	0.001
0	0	400	5e-06	0.4	0.000243604	0.0795379	0.000924413	0.0001	0.258679	0.0722095	10	0.001
0	0	400	5e-06	0.4	0.000255177	0.0776384	0.000963749	0.0001	0.243686	0.0704853	10	0.001
0	0	400	5e-06	0.4	0.000267301	0.0757232	0.00100383	0.0001	0.229568	0.0687469	10	0.001
0	0	400	5e-06	0.4	0.00028	0.0737973	0.00104458	0.0001	0.216276	0.0669987	10	0.001


0	10	100	5e-06	0.4	2.7e-06	0.00312838	0.000647056	0.0001	0.000494351	0.00284104	10	0.001
0	10	100	5e-06	0.4	2.82828e-06	0.00312838	0.000647055	0.0001	0.000494347	0.00284104	10	0.001
0	10	100	5e-06	0.4	2.96265e-06	0.00312837	0.000647055	0.0001	0.000494343	0.00284104	10	0.001
0	10	100	5e-06	0.4	3.1034e-06	0.00312837	0.000647054	0.0001	0.000494338	0.00284103	10	0.001
0	10	100	5e-06	0.4	3.25084e-06	0.00312836	0.000647053	0.0001	0.000494334	0.00284103	10	0.001
0	10	100	5e-06	0.4	3.40529e-06	0.00312836	0.000647052	0.0001	0.000494329	0.00284102	10	0.001
0	10	100	5e-06	0.4	3.56707e-06	0.00312835	0.000647051	0.0001	0.000494323	0.00284102	10	0.001
0	10	100	5e-06	0.4	3.73654e-06	0.00312835	0.00064705	0.0001	0.000494318	0.00284101	10	0.001
0	10	100	5e-06	0.4	3.91406e-06	0.00312834	0.000647049	0.0001	0.000494312	0.00284101	10	0.001
0	10	100	5e-06	0.4	4.10001e-06	0.00312833	0.000647048	0.0001	0.000494306	0.002841	10	0.001
0	10	100	5e-06	0.4	4.2948e-06	0.00312833	0.000647047	0.0001	0.0004943	0.00284099	10	0.001
0	10	100	5e-06	0.4	4.49885e-06	0.00312832	0.000647045	0.0001	0.000494294	0.00284099	10	0.001
0	10	100	5e-06	0.4	4.71258e-06	0.00312831	0.000647044	0.0001	0.000494287	0.00284098	10	0.001
0	10	100	5e-06	0.4	4.93648e-06	0.00312831	0.000647043	0.0001	0.00049428	0.00284098	10	0.001
0	10	100	5e-06	0.4	5.17101e-06	0.0031283	0.000647041	0.0001	0.000494272	0.00284097	10	0.001
0	10	100	5e-06	0.4	5.41668e-06	0.00312829	0.00064704	0.0001	0.000494264	0.00284096	10	0.001
0	10	100	5e-06	0.4	5.67402e-06	0.00312828	0.000647038	0.0001	0.000494256	0.00284095	10	0.001
0	10	100	5e-06	0.4	5.94359e-06	0.00312827	0.000647037	0.0001	0.000494247	0.00284094	10	0.001
0	10	100	5e-06	0.4	6.22597e-06	0.00312826	0.000647035	0.0001	0.000494238	0.00284094	10	0.001
0	10	100	5e-06	0.4	6.52176e-06	0.00312825	0.000647033	0.0001	0.000494229	0.00284093	10	0.001
0	10	100	5e-06	0.4	6.8316e-06	0.00312824	0.000647032	0.0001	0.000494219	0.00284092	10	0.001
0	10	100	5e-06	0.4	7.15617e-06	0.00312823	0.00064703	0.0001	0.000494208	0.00284091	10	0.001
0	10	100	5e-06	0.4	7.49615e-06	0.00312822	0.000647028	0.0001	0.000494198	0.0028409	10	0.001
0	10	100	5e-06	0.4	7.85229e-06	0.00312821	0.000647026	0.0001	0.000494186	0.00284089	10	0.001
0	10	100	5e-06	0.4	8.22535e-06	0.00312819	0.000647023	0.0001	0.000494174	0.00284087	10	0.001
0	10	100	5e-06	0.4	8.61613e-06	0.00312818	0.000647021	0.0001	0.000494162	0.00284086	10	0.001
0	10	100	5e-06	0.4	9.02548e-06	0.00312817	0.000647019	0.0001	0.000494149	0.00284085	10	0.001
0	10	100	5e-06	0.4	9.45427e-06	0.00312815	0.000647016	0.0001	0.000494135	0.00284084	10	0.001
0	10	100	5e-06	0.4	9.90344e-06	0.00312814	0.000647013	0.0001	0.000494121	0.00284082	10	0.001
