(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
10	10	0	5e-06	0.4	2.82828e-06	-0.001379555	-0.0002951927	4.57088e-05	0.000225836	0.000358542	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001364561	-0.0002917205	4.7863e-05	0.000236486	0.000375179	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.00134862	-0.0002880397	5.01187e-05	0.000247638	0.000392576	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001331685	-0.000284145	5.24807e-05	0.000259316	0.000410765	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001313727	-0.000280029	5.49541e-05	0.000271546	0.000429783	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001294707	-0.000275687	5.7544e-05	0.000284353	0.000449664	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.0012745929999999999	-0.000271108	6.0256e-05	0.000297764	0.000470446	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.0012533520000000001	-0.000266289	6.30957e-05	0.000311808	0.00049217	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001230938	-0.000261218	6.60693e-05	0.000326515	0.000514874	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001207306	-0.00025589000000000005	6.91831e-05	0.000341916	0.000538603	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001182417	-0.000250296	7.24436e-05	0.000358045	0.000563399	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.00115622	-0.000244428	7.58578e-05	0.000374935	0.000589308	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001128664	-0.000238275	7.94328e-05	0.000392622	0.000616378	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001099704	-0.00023183199999999999	8.31764e-05	0.000411145	0.000644658	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001069294	-0.000225086	8.70964e-05	0.000430543	0.000674198	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001037377	-0.00021802800000000002	9.12011e-05	0.000450856	0.000705051	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001003881	-0.00021065	9.54993e-05	0.00047213	0.000737272	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.000968765	-0.00020293999999999998	0.0001	0.000494408	0.000770917	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.0009319640000000001	-0.00019489000000000003	0.000104713	0.000517739	0.000806045	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.000893411	-0.00018649	0.000109648	0.000542172	0.000842716	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.0008530489999999999	-0.000177727	0.000114815	0.00056776	0.000880993	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.00081079	-0.000168593	0.000120226	0.000594558	0.000920941	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.0007666000000000001	-0.00015907499999999998	0.000125893	0.000622622	0.000962624	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.0007203700000000001	-0.00014916399999999997	0.000131826	0.000652013	0.00100611	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.00067204	-0.000138848	0.000138038	0.000682794	0.00105148	10	200	0.001
